match_id,season,date,home_team,away_team,result,home_odds,tie_odds,away_odds,avg_pts_home,avg_pts_away,avg_wins_home,avg_wins_away,avg_ties_home,avg_ties_away,avg_losses_home,avg_losses_away,avg_goals_for_home,avg_goals_for_away,avg_goals_ag_home,avg_goals_ag_away,avg_pts_home_at_home,avg_pts_away_at_away,avg_wins_home_at_home,avg_wins_away_at_away,avg_ties_home_at_home,avg_ties_away_at_away,avg_losses_home_at_home,avg_losses_away_at_away,avg_goals_for_home_at_home,avg_goals_for_away_at_away,avg_goals_ag_home_at_home,avg_goals_ag_away_at_away,mom_pts_home,mom_pts_away,mom_wins_home,mom_wins_away,mom_ties_home,mom_ties_away,mom_losses_home,mom_losses_away,mom_goals_for_home,mom_goals_for_away,mom_goals_ag_home,mom_goals_ag_away,mom_pts_home_at_home,mom_pts_away_at_away,mom_wins_home_at_home,mom_wins_away_at_away,mom_ties_home_at_home,mom_ties_away_at_away,mom_losses_home_at_home,mom_losses_away_at_away,mom_goals_for_home_at_home,mom_goals_for_away_at_away,mom_goals_ag_home_at_home,mom_goals_ag_away_at_away
1989002,2015/2016,12/03/2016,Bournemouth,Swansea City,1,1.954285714,3.355714286,4.171428571,1.206896552,1.137931034,0.310344828,0.275862069,0.275862069,0.310344828,0.413793103,0.413793103,1.206896552,0.965517241,1.551724138,1.275862069,1.142857143,0.928571429,0.285714286,0.214285714,0.285714286,0.285714286,0.428571429,0.5,1.214285714,1,1.5,1.357142857,7,7,2,2,1,1,2,2,6,5,6,5,3,3,1,1,0,0,1,1,3,3,3,3
1989006,2015/2016,12/03/2016,Norwich City,Manchester City,X,5.914285714,3.95,1.598571429,0.827586207,1.785714286,0.206896552,0.535714286,0.206896552,0.178571429,0.586206897,0.285714286,1.068965517,1.857142857,1.862068966,1.107142857,1.142857143,1.461538462,0.285714286,0.384615385,0.285714286,0.307692308,0.428571429,0.307692308,1.357142857,1,1.571428571,1.076923077,1,6,0,2,1,0,4,3,3,7,8,8,1,3,0,1,1,0,1,1,3,1,4,3
1989007,2015/2016,12/03/2016,Stoke City,Southampton,2,2.704285714,3.16,2.77,1.482758621,1.413793103,0.413793103,0.379310345,0.24137931,0.275862069,0.344827586,0.344827586,1.068965517,1.24137931,1.172413793,1,1.642857143,1.214285714,0.5,0.285714286,0.142857143,0.357142857,0.357142857,0.357142857,1.142857143,0.785714286,1,0.928571429,10,7,3,2,1,1,1,2,7,4,6,5,6,3,2,1,0,0,0,1,3,1,1,2
1989001,2015/2016,13/03/2016,Aston Villa,Tottenham Hotspur,2,6.981428571,4.244285714,1.492857143,0.551724138,1.896551724,0.103448276,0.517241379,0.24137931,0.344827586,0.655172414,0.137931034,0.75862069,1.75862069,1.896551724,0.827586207,0.714285714,1.857142857,0.142857143,0.5,0.285714286,0.357142857,0.571428571,0.142857143,0.785714286,1.714285714,1.642857143,0.857142857,3,10,1,3,0,1,4,1,4,7,15,5,0,3,0,1,0,0,2,1,1,2,9,2
1989003,2015/2016,14/03/2016,Leicester City,Newcastle United,1,1.594285714,4.002857143,5.895714286,2.068965517,0.857142857,0.586206897,0.214285714,0.310344828,0.214285714,0.103448276,0.571428571,1.793103448,1,1.068965517,1.892857143,2.071428571,0.5,0.571428571,0.142857143,0.357142857,0.071428571,0.071428571,0.785714286,1.714285714,0.5,1.071428571,2.285714286,10,3,3,1,1,0,1,4,8,3,5,12,4,0,1,0,1,0,0,2,3,1,2,6
1989010,2015/2016,19/03/2016,Chelsea,West Ham United,X,1.724285714,3.778571429,4.95,1.379310345,1.689655172,0.344827586,0.448275862,0.344827586,0.344827586,0.310344828,0.206896552,1.482758621,1.551724138,1.344827586,1.137931034,1.4,1.533333333,0.333333333,0.4,0.4,0.333333333,0.266666667,0.266666667,1.8,1.533333333,1.466666667,1.266666667,11,10,3,3,2,1,0,1,11,7,5,5,4,4,1,1,1,1,0,0,6,5,2,4
1989011,2015/2016,19/03/2016,Crystal Palace,Leicester City,2,2.972857143,3.257142857,2.464285714,1.137931034,2.1,0.310344828,0.6,0.206896552,0.3,0.482758621,0.1,1.103448276,1.766666667,1.344827586,1.033333333,0.933333333,2.066666667,0.266666667,0.6,0.133333333,0.266666667,0.6,0.133333333,1.066666667,1.866666667,1.4,1.066666667,2,10,0,3,2,1,3,1,7,6,10,4,0,3,0,1,0,0,2,1,2,2,4,2
1989012,2015/2016,19/03/2016,Everton,Arsenal,2,2.627142857,3.491428571,2.62,1.357142857,1.793103448,0.321428571,0.517241379,0.392857143,0.24137931,0.285714286,0.24137931,1.821428571,1.586206897,1.392857143,1.034482759,1.066666667,1.666666667,0.266666667,0.466666667,0.266666667,0.266666667,0.466666667,0.266666667,1.933333333,1.8,1.733333333,1.333333333,9,7,3,2,0,1,2,2,11,9,5,8,0,1,0,0,0,1,2,1,2,4,4,5
1989016,2015/2016,19/03/2016,Swansea City,Aston Villa,1,1.648571429,3.737142857,5.757142857,1.1,0.533333333,0.266666667,0.1,0.3,0.233333333,0.433333333,0.666666667,1,0.733333333,1.333333333,1.9,1.333333333,0.4,0.333333333,0.066666667,0.333333333,0.2,0.333333333,0.733333333,0.933333333,0.733333333,1.2,2.133333333,6,0,2,0,0,0,3,5,6,2,7,17,3,0,1,0,0,0,1,2,1,1,1,6
1989018,2015/2016,19/03/2016,Watford,Stoke City,2,2.407142857,3.16,3.158571429,1.275862069,1.433333333,0.344827586,0.4,0.24137931,0.233333333,0.413793103,0.366666667,1,1.066666667,1.034482759,1.2,1.266666667,1.333333333,0.333333333,0.333333333,0.266666667,0.333333333,0.4,0.333333333,0.866666667,1,0.8,1.333333333,4,10,1,3,1,1,3,1,2,8,4,5,1,4,0,1,1,1,1,0,0,4,1,2
1989019,2015/2016,19/03/2016,West Bromwich Albion,Norwich City,2,2.222857143,3.205714286,3.471428571,1.344827586,0.833333333,0.344827586,0.2,0.310344828,0.233333333,0.344827586,0.566666667,1.034482759,1.033333333,1.24137931,1.8,1.466666667,0.533333333,0.4,0.133333333,0.266666667,0.133333333,0.333333333,0.733333333,1.266666667,0.8,1.333333333,2.133333333,10,2,3,0,1,2,1,3,7,3,5,6,6,0,2,0,0,0,0,2,4,0,2,2
1989013,2015/2016,20/03/2016,Manchester City,Manchester United,2,1.831428571,3.621428571,4.451428571,1.75862069,1.620689655,0.517241379,0.448275862,0.206896552,0.275862069,0.275862069,0.275862069,1.793103448,1.275862069,1.068965517,0.931034483,2.066666667,1.266666667,0.666666667,0.333333333,0.066666667,0.266666667,0.266666667,0.4,2.6,1.2,1.133333333,1.333333333,4,7,1,2,1,1,3,2,6,6,8,6,3,0,1,0,0,0,1,2,5,1,2,3
1989014,2015/2016,20/03/2016,Newcastle United,Sunderland,X,2.111428571,3.332857143,3.621428571,0.827586207,0.862068966,0.206896552,0.206896552,0.206896552,0.24137931,0.586206897,0.551724138,0.965517241,1.206896552,1.862068966,1.862068966,1.214285714,0.6,0.285714286,0.133333333,0.357142857,0.2,0.357142857,0.666666667,1.5,1.2,1.5,2.533333333,3,6,1,1,0,3,4,1,3,7,10,7,3,1,1,0,0,1,1,1,2,1,3,2
1989015,2015/2016,20/03/2016,Southampton,Liverpool,1,2.612857143,3.22,2.808571429,1.466666667,1.571428571,0.4,0.428571429,0.266666667,0.285714286,0.333333333,0.285714286,1.266666667,1.535714286,1,1.321428571,1.6,1.6,0.466666667,0.466666667,0.2,0.2,0.333333333,0.333333333,1.666666667,1.6,1.066666667,1.333333333,7,10,2,3,1,1,2,1,5,13,6,5,1,6,0,2,1,0,1,0,2,8,3,1
1989017,2015/2016,20/03/2016,Tottenham Hotspur,Bournemouth,1,1.531428571,4.174285714,6.417142857,1.933333333,1.266666667,0.533333333,0.333333333,0.333333333,0.266666667,0.133333333,0.4,1.766666667,1.266666667,0.8,1.566666667,1.933333333,1.266666667,0.533333333,0.333333333,0.333333333,0.266666667,0.133333333,0.4,1.8,1.2,0.8,1.6,10,10,3,3,1,1,1,1,8,9,5,6,4,4,1,1,1,1,0,0,4,3,3,1
1989020,2015/2016,02/04/2016,Arsenal,Watford,1,1.351428571,5.057142857,9.231428571,1.833333333,1.233333333,0.533333333,0.333333333,0.233333333,0.233333333,0.233333333,0.433333333,1.6,1,1,1.066666667,1.928571429,1.285714286,0.571428571,0.357142857,0.214285714,0.214285714,0.214285714,0.428571429,1.357142857,1.142857143,0.714285714,1.285714286,7,4,2,1,1,1,2,3,9,3,8,5,3,3,1,1,0,0,1,1,3,2,3,2
1989021,2015/2016,02/04/2016,Aston Villa,Chelsea,2,6.294285714,4.014285714,1.572857143,0.516129032,1.366666667,0.096774194,0.333333333,0.225806452,0.366666667,0.677419355,0.3,0.709677419,1.5,1.870967742,1.366666667,0.666666667,1.357142857,0.133333333,0.357142857,0.266666667,0.285714286,0.6,0.357142857,0.733333333,1.142857143,1.666666667,1.214285714,0,11,0,3,0,2,5,0,2,12,12,6,0,6,0,2,0,0,2,0,1,4,5,2
1989022,2015/2016,02/04/2016,Bournemouth,Manchester City,2,3.692857143,3.478571429,2.057142857,1.225806452,1.7,0.322580645,0.5,0.258064516,0.2,0.419354839,0.3,1.225806452,1.733333333,1.612903226,1.066666667,1.266666667,1.428571429,0.333333333,0.357142857,0.266666667,0.357142857,0.4,0.285714286,1.333333333,0.928571429,1.533333333,1,10,4,3,1,1,1,1,3,8,5,6,6,6,1,2,0,0,1,0,1,5,0,2,3
1989024,2015/2016,02/04/2016,Liverpool,Tottenham Hotspur,X,2.505714286,3.314285714,2.908571429,1.517241379,1.967741935,0.413793103,0.548387097,0.275862069,0.322580645,0.310344828,0.129032258,1.551724138,1.806451613,1.379310345,0.774193548,1.538461538,1.933333333,0.384615385,0.533333333,0.384615385,0.333333333,0.230769231,0.133333333,1.461538462,1.733333333,1.307692308,0.8,10,10,3,3,1,1,1,1,15,9,6,4,4,3,1,1,1,0,0,1,5,2,2,1
1989026,2015/2016,02/04/2016,Norwich City,Newcastle United,1,2.205714286,3.287142857,3.471428571,0.903225806,0.833333333,0.225806452,0.2,0.225806452,0.233333333,0.548387097,0.566666667,1.032258065,0.966666667,1.741935484,1.833333333,1.133333333,0.466666667,0.266666667,0.133333333,0.333333333,0.066666667,0.4,0.8,1.266666667,0.466666667,1.466666667,2.2,4,1,1,0,1,1,3,4,2,3,4,11,1,0,0,0,1,0,1,2,1,0,2,2
1989027,2015/2016,02/04/2016,Stoke City,Swansea City,X,2.188571429,3.284285714,3.535714286,1.483870968,1.161290323,0.419354839,0.290322581,0.225806452,0.290322581,0.35483871,0.419354839,1.096774194,1,1.193548387,1.290322581,1.533333333,0.866666667,0.466666667,0.2,0.133333333,0.266666667,0.4,0.533333333,1.133333333,1.066666667,1.066666667,1.466666667,10,9,3,3,1,0,1,2,7,7,5,6,3,3,1,1,0,0,1,1,2,4,2,4
1989028,2015/2016,02/04/2016,Sunderland,West Bromwich Albion,X,2.087142857,3.258571429,3.842857143,0.866666667,1.3,0.2,0.333333333,0.266666667,0.3,0.533333333,0.366666667,1.2,1,1.833333333,1.233333333,1.142857143,1.214285714,0.285714286,0.285714286,0.285714286,0.357142857,0.428571429,0.357142857,1.214285714,0.785714286,1.142857143,1.142857143,6,10,1,3,3,1,1,1,6,7,6,5,4,4,1,1,1,1,0,0,4,3,3,2
1989029,2015/2016,02/04/2016,West Ham United,Crystal Palace,X,1.958571429,3.45,4.07,1.666666667,1.1,0.433333333,0.3,0.366666667,0.2,0.2,0.5,1.566666667,1.066666667,1.166666667,1.333333333,1.857142857,1.357142857,0.5,0.357142857,0.357142857,0.285714286,0.142857143,0.357142857,1.571428571,1.142857143,1,1.285714286,11,1,3,0,2,1,0,4,9,6,6,10,6,1,2,0,0,1,0,1,2,4,0,5
1989023,2015/2016,03/04/2016,Leicester City,Southampton,1,2.245714286,3.3,3.38,2.129032258,1.516129032,0.612903226,0.419354839,0.290322581,0.258064516,0.096774194,0.322580645,1.741935484,1.322580645,1,1.032258065,2.133333333,1.333333333,0.6,0.333333333,0.333333333,0.333333333,0.066666667,0.333333333,1.666666667,0.866666667,1,0.933333333,13,7,4,2,1,1,0,2,6,7,2,8,4,3,1,1,1,0,0,1,3,2,2,3
1989025,2015/2016,03/04/2016,Manchester United,Everton,1,2.058571429,3.388571429,3.791428571,1.666666667,1.310344828,0.466666667,0.310344828,0.266666667,0.379310345,0.266666667,0.310344828,1.266666667,1.75862069,0.9,1.413793103,2,1.692307692,0.571428571,0.384615385,0.285714286,0.538461538,0.142857143,0.076923077,1.357142857,1.692307692,0.5,1,9,6,3,2,0,0,2,3,6,8,5,7,6,6,2,2,0,0,0,0,4,6,2,1
1989030,2015/2016,09/04/2016,Aston Villa,Bournemouth,2,3.462857143,3.331428571,2.148571429,0.5,1.1875,0.09375,0.3125,0.21875,0.25,0.6875,0.4375,0.6875,1.1875,1.9375,1.6875,0.625,1.1875,0.125,0.3125,0.25,0.25,0.625,0.4375,0.6875,1.125,1.8125,1.6875,0,9,0,3,0,0,5,2,1,8,14,10,0,3,0,1,0,0,2,1,0,3,6,4
1989031,2015/2016,09/04/2016,Crystal Palace,Norwich City,1,2.047142857,3.344285714,3.771428571,1.096774194,0.96875,0.290322581,0.25,0.225806452,0.21875,0.483870968,0.53125,1.096774194,1.09375,1.35483871,1.75,0.875,0.6875,0.25,0.1875,0.125,0.125,0.625,0.6875,1,0.8125,1.375,2,2,7,0,2,2,1,3,2,7,5,10,5,0,3,0,1,0,0,2,1,1,1,3,1
1989033,2015/2016,09/04/2016,Manchester City,West Bromwich Albion,1,1.338571429,5.002857143,9.495714286,1.741935484,1.290322581,0.516129032,0.322580645,0.193548387,0.322580645,0.290322581,0.35483871,1.806451613,0.967741935,1.032258065,1.193548387,1.9375,1.2,0.625,0.266666667,0.0625,0.4,0.3125,0.333333333,2.4375,0.733333333,1.125,1.066666667,7,8,2,2,1,2,2,1,8,6,4,5,3,2,1,0,0,2,1,0,4,2,1,2
1989034,2015/2016,09/04/2016,Southampton,Newcastle United,1,1.561428571,3.982857143,6.222857143,1.46875,0.806451613,0.40625,0.193548387,0.25,0.225806452,0.34375,0.580645161,1.28125,1,1.03125,1.870967742,1.6875,0.4375,0.5,0.125,0.1875,0.0625,0.3125,0.8125,1.75,0.5625,1.125,2.25,7,1,2,0,1,1,2,4,6,4,7,9,4,0,1,0,1,0,0,2,4,2,3,4
1989036,2015/2016,09/04/2016,Swansea City,Chelsea,1,3.765714286,3.371428571,2.032857143,1.15625,1.419354839,0.28125,0.35483871,0.3125,0.35483871,0.40625,0.290322581,1.03125,1.580645161,1.3125,1.322580645,1.4375,1.466666667,0.375,0.4,0.3125,0.266666667,0.3125,0.333333333,0.9375,1.333333333,1.125,1.133333333,10,11,3,3,1,2,1,0,8,11,6,5,6,6,2,2,0,0,0,0,2,6,0,1
1989038,2015/2016,09/04/2016,Watford,Everton,X,3.36,3.287142857,2.218571429,1.193548387,1.266666667,0.322580645,0.3,0.225806452,0.366666667,0.451612903,0.333333333,0.967741935,1.7,1.161290323,1.4,1.1875,1.571428571,0.3125,0.357142857,0.25,0.5,0.4375,0.142857143,0.875,1.571428571,0.875,1,1,3,0,1,1,0,4,4,1,5,8,8,0,3,0,1,0,0,2,1,1,3,3,2
1989039,2015/2016,09/04/2016,West Ham United,Arsenal,X,3.692857143,3.588571429,1.98,1.64516129,1.870967742,0.419354839,0.548387097,0.387096774,0.225806452,0.193548387,0.225806452,1.580645161,1.677419355,1.193548387,0.967741935,1.8,1.75,0.466666667,0.5,0.4,0.25,0.133333333,0.25,1.6,1.8125,1.066666667,1.25,11,7,3,2,2,1,0,2,9,11,6,7,4,4,1,1,1,1,0,0,3,4,2,2
1989032,2015/2016,10/04/2016,Liverpool,Stoke City,1,1.595714286,3.897142857,5.851428571,1.5,1.46875,0.4,0.40625,0.3,0.25,0.3,0.34375,1.533333333,1.125,1.366666667,1.21875,1.5,1.4375,0.357142857,0.375,0.428571429,0.3125,0.214285714,0.3125,1.428571429,1.0625,1.285714286,1.3125,10,8,3,2,1,2,1,1,14,7,5,6,4,4,1,1,1,1,0,0,4,3,1,2
1989035,2015/2016,10/04/2016,Sunderland,Leicester City,2,3.43,3.364285714,2.147142857,0.870967742,2.15625,0.193548387,0.625,0.290322581,0.28125,0.516129032,0.09375,1.161290323,1.71875,1.774193548,0.96875,1.133333333,2.125,0.266666667,0.625,0.333333333,0.25,0.4,0.125,1.133333333,1.8125,1.066666667,1,4,13,0,4,4,1,1,0,4,6,5,2,2,6,0,2,2,0,0,0,2,2,2,0
1989037,2015/2016,10/04/2016,Tottenham Hotspur,Manchester United,1,1.947142857,3.464285714,3.977142857,1.9375,1.709677419,0.53125,0.483870968,0.34375,0.258064516,0.125,0.258064516,1.78125,1.258064516,0.78125,0.870967742,2,1.375,0.5625,0.375,0.3125,0.25,0.125,0.375,1.875,1.1875,0.75,1.25,8,12,2,4,2,0,1,1,8,6,4,3,4,3,1,1,1,0,0,1,5,1,2,1
1989052,2015/2016,13/04/2016,Crystal Palace,Everton,X,2.898571429,3.282857143,2.512857143,1.15625,1.258064516,0.3125,0.290322581,0.21875,0.387096774,0.46875,0.322580645,1.09375,1.677419355,1.3125,1.387096774,1,1.533333333,0.294117647,0.333333333,0.117647059,0.533333333,0.588235294,0.133333333,1,1.533333333,1.294117647,1,5,4,1,1,2,1,2,3,6,6,7,8,3,1,1,0,0,1,1,1,1,1,1,2
1989042,2015/2016,16/04/2016,Chelsea,Manchester City,2,2.66,3.348571429,2.7,1.375,1.78125,0.34375,0.53125,0.34375,0.1875,0.3125,0.28125,1.53125,1.8125,1.3125,1.03125,1.375,1.533333333,0.3125,0.4,0.4375,0.333333333,0.25,0.266666667,1.8125,1.133333333,1.5,0.933333333,8,10,2,3,2,1,1,1,9,10,5,2,2,4,0,1,2,1,0,0,3,4,3,0
1989043,2015/2016,16/04/2016,Everton,Southampton,X,2.63,3.291428571,2.775714286,1.25,1.515151515,0.28125,0.424242424,0.40625,0.242424242,0.3125,0.333333333,1.625,1.333333333,1.34375,1.03030303,1,1.25,0.25,0.3125,0.25,0.3125,0.5,0.375,1.8125,0.8125,1.75,0.9375,2,10,0,3,2,1,3,1,3,9,7,6,0,3,0,1,0,0,2,1,2,2,5,2
1989045,2015/2016,16/04/2016,Manchester United,Aston Villa,1,1.224285714,6.164285714,15.26857143,1.65625,0.484848485,0.46875,0.090909091,0.25,0.212121212,0.28125,0.696969697,1.21875,0.696969697,0.9375,1.939393939,2.066666667,0.375,0.6,0.0625,0.266666667,0.1875,0.133333333,0.75,1.333333333,0.6875,0.466666667,2.0625,9,0,3,0,0,0,2,5,3,1,4,13,6,0,2,0,0,0,0,2,2,0,0,5
1989046,2015/2016,16/04/2016,Newcastle United,Swansea City,1,2.29,3.324285714,3.242857143,0.78125,1.212121212,0.1875,0.303030303,0.21875,0.303030303,0.59375,0.393939394,1,1.03030303,1.90625,1.272727273,1.2,0.875,0.266666667,0.1875,0.4,0.3125,0.333333333,0.5,1.466666667,1.125,1.466666667,1.5,1,10,0,3,1,1,4,1,5,7,11,5,1,1,0,0,1,1,1,1,2,4,4,5
1989047,2015/2016,16/04/2016,Norwich City,Sunderland,2,2.351428571,3.258571429,3.185714286,0.939393939,0.84375,0.242424242,0.1875,0.212121212,0.28125,0.545454545,0.53125,1.060606061,1.125,1.727272727,1.78125,1.25,0.625,0.3125,0.125,0.3125,0.25,0.375,0.625,1.375,1.1875,1.5,2.4375,7,4,2,0,1,4,2,1,4,4,4,6,4,2,1,0,1,2,0,0,3,2,2,2
1989049,2015/2016,16/04/2016,West Bromwich Albion,Watford,2,2.362857143,3.137142857,3.298571429,1.25,1.1875,0.3125,0.3125,0.3125,0.25,0.375,0.4375,0.96875,0.96875,1.21875,1.15625,1.375,1.2,0.375,0.333333333,0.25,0.2,0.375,0.466666667,1.1875,1.066666667,1.3125,1.466666667,5,1,1,0,2,1,2,4,4,2,5,9,3,0,1,0,0,0,1,2,1,0,1,5
1989040,2015/2016,17/04/2016,Arsenal,Crystal Palace,X,1.337142857,5.26,9.258571429,1.84375,1.151515152,0.53125,0.303030303,0.25,0.242424242,0.21875,0.454545455,1.71875,1.060606061,1.03125,1.272727273,2,1.333333333,0.6,0.333333333,0.2,0.333333333,0.2,0.333333333,1.533333333,1.2,0.666666667,1.333333333,8,5,2,1,2,2,1,2,12,4,7,5,3,2,1,0,0,2,1,0,5,4,2,4
1989041,2015/2016,17/04/2016,Bournemouth,Liverpool,2,3.501428571,3.41,2.141428571,1.242424242,1.548387097,0.333333333,0.419354839,0.242424242,0.290322581,0.424242424,0.290322581,1.212121212,1.612903226,1.666666667,1.35483871,1.1875,1.5,0.3125,0.4375,0.25,0.1875,0.4375,0.375,1.25,1.625,1.6875,1.4375,9,10,3,3,0,1,2,1,8,12,11,6,3,3,1,1,0,0,1,1,3,4,6,4
1989044,2015/2016,17/04/2016,Leicester City,West Ham United,X,1.941428571,3.507142857,4.078571429,2.181818182,1.625,0.636363636,0.40625,0.272727273,0.40625,0.090909091,0.1875,1.727272727,1.625,0.939393939,1.25,2.1875,1.5,0.625,0.375,0.3125,0.375,0.0625,0.25,1.625,1.5625,0.9375,1.3125,15,9,5,2,0,3,0,0,6,11,0,9,6,4,2,1,0,1,0,0,2,5,0,4
1989048,2015/2016,18/04/2016,Stoke City,Tottenham Hotspur,2,4.487142857,3.591428571,1.84,1.424242424,1.96969697,0.393939394,0.545454545,0.242424242,0.333333333,0.363636364,0.121212121,1.121212121,1.818181818,1.303030303,0.757575758,1.5,1.875,0.4375,0.5,0.1875,0.375,0.375,0.125,1.1875,1.6875,1.125,0.8125,5,11,1,3,2,2,2,0,7,11,10,3,1,4,0,1,1,1,1,0,3,3,4,1
1988973,2015/2016,19/04/2016,Newcastle United,Manchester City,X,5.884285714,4.202857143,1.571428571,0.848484848,1.818181818,0.212121212,0.545454545,0.212121212,0.181818182,0.575757576,0.272727273,1.060606061,1.848484848,1.848484848,1,1.3125,1.625,0.3125,0.4375,0.375,0.3125,0.3125,0.25,1.5625,1.25,1.375,0.875,4,10,1,3,1,1,3,1,7,9,8,2,4,6,1,2,1,0,0,0,4,7,1,0
1988971,2015/2016,20/04/2016,Liverpool,Everton,1,1.707142857,3.84,4.924285714,1.59375,1.242424242,0.4375,0.272727273,0.28125,0.424242424,0.28125,0.303030303,1.625,1.606060606,1.34375,1.333333333,1.6,1.5,0.4,0.3125,0.4,0.5625,0.2,0.125,1.6,1.4375,1.266666667,0.9375,10,3,3,0,1,3,1,2,11,2,7,5,4,2,1,0,1,2,0,0,5,1,2,1
1989005,2015/2016,20/04/2016,Manchester United,Crystal Palace,1,1.537142857,4.082857143,6.635714286,1.696969697,1.147058824,0.484848485,0.294117647,0.242424242,0.264705882,0.272727273,0.441176471,1.212121212,1.058823529,0.909090909,1.264705882,2.125,1.3125,0.625,0.3125,0.25,0.375,0.125,0.3125,1.3125,1.1875,0.4375,1.3125,9,6,3,1,0,3,2,1,3,4,4,4,6,2,2,0,0,2,0,0,2,3,0,3
1989009,2015/2016,20/04/2016,West Ham United,Watford,1,1.558571429,4.114285714,6.191428571,1.606060606,1.242424242,0.393939394,0.333333333,0.424242424,0.242424242,0.181818182,0.424242424,1.636363636,0.96969697,1.272727273,1.121212121,1.75,1.3125,0.4375,0.375,0.4375,0.1875,0.125,0.4375,1.6875,1.0625,1.1875,1.375,7,4,1,1,4,1,0,3,12,3,11,8,2,3,0,1,2,0,0,1,5,1,5,4
1989000,2015/2016,21/04/2016,Arsenal,West Bromwich Albion,1,1.257142857,5.814285714,13.07857143,1.818181818,1.212121212,0.515151515,0.303030303,0.272727273,0.303030303,0.212121212,0.393939394,1.696969697,0.939393939,1.03030303,1.212121212,1.9375,1.125,0.5625,0.25,0.25,0.375,0.1875,0.375,1.5,0.75,0.6875,1.125,9,4,2,1,3,1,0,3,12,2,6,4,4,1,1,0,1,1,0,1,5,1,1,2
1989050,2015/2016,23/04/2016,Aston Villa,Southampton,2,6.744285714,4.014285714,1.547142857,0.470588235,1.5,0.088235294,0.411764706,0.205882353,0.264705882,0.705882353,0.323529412,0.676470588,1.323529412,1.911764706,1.029411765,0.588235294,1.235294118,0.117647059,0.294117647,0.235294118,0.352941176,0.647058824,0.352941176,0.705882353,0.823529412,1.823529412,0.941176471,0,10,0,3,0,1,5,1,1,9,10,6,0,1,0,0,0,1,2,1,1,1,6,2
1989051,2015/2016,23/04/2016,Bournemouth,Chelsea,2,2.991428571,3.414285714,2.402857143,1.205882353,1.333333333,0.323529412,0.333333333,0.235294118,0.333333333,0.441176471,0.333333333,1.205882353,1.484848485,1.676470588,1.363636364,1.117647059,1.375,0.294117647,0.375,0.235294118,0.25,0.470588235,0.375,1.235294118,1.25,1.705882353,1.125,6,5,2,1,0,2,3,2,6,7,12,7,0,3,0,1,0,0,2,1,1,4,6,1
1989054,2015/2016,23/04/2016,Liverpool,Newcastle United,X,1.558571429,4.315714286,5.914285714,1.636363636,0.852941176,0.454545455,0.205882353,0.272727273,0.235294118,0.272727273,0.558823529,1.696969697,1.058823529,1.303030303,1.823529412,1.6875,0.411764706,0.4375,0.117647059,0.375,0.058823529,0.1875,0.823529412,1.75,0.588235294,1.1875,2.294117647,10,5,3,1,1,2,1,2,13,8,6,8,6,0,2,0,0,0,0,2,8,3,1,6
1989055,2015/2016,23/04/2016,Manchester City,Stoke City,1,1.314285714,5.472857143,10.02428571,1.794117647,1.382352941,0.529411765,0.382352941,0.205882353,0.235294118,0.264705882,0.382352941,1.823529412,1.088235294,1,1.382352941,2,1.352941176,0.647058824,0.352941176,0.058823529,0.294117647,0.294117647,0.352941176,2.411764706,1.058823529,1.117647059,1.470588235,10,4,3,1,1,1,1,3,10,6,3,13,3,3,1,1,0,0,1,1,2,3,2,5
1989053,2015/2016,24/04/2016,Leicester City,Swansea City,1,1.734285714,3.627142857,5.248571429,2.147058824,1.176470588,0.617647059,0.294117647,0.294117647,0.294117647,0.088235294,0.411764706,1.735294118,1,0.970588235,1.323529412,2.117647059,0.823529412,0.588235294,0.176470588,0.352941176,0.294117647,0.058823529,0.529411765,1.647058824,1.058823529,1,1.588235294,13,7,4,2,1,1,0,2,7,6,2,8,4,1,1,0,1,1,0,1,3,2,2,5
1989057,2015/2016,24/04/2016,Sunderland,Arsenal,X,4.598571429,3.824285714,1.768571429,0.909090909,1.852941176,0.212121212,0.529411765,0.272727273,0.264705882,0.515151515,0.205882353,1.181818182,1.705882353,1.727272727,1,1.0625,1.705882353,0.25,0.470588235,0.3125,0.294117647,0.4375,0.235294118,1.0625,1.882352941,1.125,1.352941176,6,11,1,3,3,2,1,0,5,12,4,4,1,4,0,1,1,1,1,0,0,5,2,3
1989058,2015/2016,25/04/2016,Tottenham Hotspur,West Bromwich Albion,X,1.244285714,6.081428571,13.67142857,2,1.176470588,0.558823529,0.294117647,0.323529412,0.294117647,0.117647059,0.411764706,1.882352941,0.911764706,0.735294118,1.235294118,2.058823529,1.058823529,0.588235294,0.235294118,0.294117647,0.352941176,0.117647059,0.411764706,1.941176471,0.705882353,0.705882353,1.176470588,13,1,4,0,1,1,0,4,13,1,1,6,6,0,2,0,0,0,0,2,6,1,0,4
1989060,2015/2016,30/04/2016,Arsenal,Norwich City,1,1.26,5.932857143,12.25142857,1.828571429,0.911764706,0.514285714,0.235294118,0.285714286,0.205882353,0.2,0.558823529,1.657142857,1.029411765,0.971428571,1.764705882,2,0.647058824,0.588235294,0.176470588,0.235294118,0.117647059,0.176470588,0.705882353,1.529411765,0.764705882,0.647058824,1.941176471,9,7,2,2,3,1,0,2,10,4,4,6,4,3,1,1,1,0,0,1,3,1,1,1
